Country,COW,COW#,World Bank,Year,Amnesty,State Dept.
South Korea (Republic of Korea),ROK,732,KOR,1982,3,3
South Korea (Republic of Korea),ROK,732,KOR,1983,4,3
South Korea (Republic of Korea),ROK,732,KOR,1984,3,3
South Korea (Republic of Korea),ROK,732,KOR,1985,3,3
South Korea (Republic of Korea),ROK,732,KOR,1986,3,3
South Korea (Republic of Korea),ROK,732,KOR,1987,3,3
South Korea (Republic of Korea),ROK,732,KOR,1988,3,2
South Korea (Republic of Korea),ROK,732,KOR,1989,3,3
South Korea (Republic of Korea),ROK,732,KOR,1990,3,3
South Korea (Republic of Korea),ROK,732,KOR,1991,3,3
South Korea (Republic of Korea),ROK,732,KOR,1992,3,3
South Korea (Republic of Korea),ROK,732,KOR,1993,2,2
South Korea (Republic of Korea),ROK,732,KOR,1994,3,2
South Korea (Republic of Korea),ROK,732,KOR,1995,3,2
South Korea (Republic of Korea),ROK,732,KOR,1996,3,2
South Korea (Republic of Korea),ROK,732,KOR,1997,2,2
South Korea (Republic of Korea),ROK,732,KOR,1998,2,2
South Korea (Republic of Korea),ROK,732,KOR,1999,2,2
South Korea (Republic of Korea),ROK,732,KOR,2000,2,2
South Korea (Republic of Korea),ROK,732,KOR,2001,2,2
South Korea (Republic of Korea),ROK,732,KOR,2002,3,3
South Korea (Republic of Korea),ROK,732,KOR,2003,2,2
South Korea (Republic of Korea),ROK,732,KOR,2004,2,2
South Korea (Republic of Korea),ROK,732,KOR,2005,2,1
South Korea (Republic of Korea),ROK,732,KOR,2006,2,1
South Korea (Republic of Korea),ROK,732,KOR,2007,2,2
South Korea (Republic of Korea),ROK,732,KOR,2008,2,2
South Korea (Republic of Korea),ROK,732,KOR,2009,3,2
South Korea (Republic of Korea),ROK,732,KOR,2010,3,3
South Korea (Republic of Korea),ROK,732,KOR,2011,1,1
Japan,JPN,740,JPN,1976,1,1
Japan,JPN,740,JPN,1977,1,1
Japan,JPN,740,JPN,1978,1,1
Japan,JPN,740,JPN,1979,1,1
Japan,JPN,740,JPN,1980, ,1
Japan,JPN,740,JPN,1981, ,1
Japan,JPN,740,JPN,1982,1,1
Japan,JPN,740,JPN,1983,2,1
Japan,JPN,740,JPN,1984,1,1
Japan,JPN,740,JPN,1985,1,1
Japan,JPN,740,JPN,1986,1,1
Japan,JPN,740,JPN,1987,1,1
Japan,JPN,740,JPN,1988,2,1
Japan,JPN,740,JPN,1989,1,1
Japan,JPN,740,JPN,1990,1,1
Japan,JPN,740,JPN,1991,1,1
Japan,JPN,740,JPN,1992,1,1
Japan,JPN,740,JPN,1993,1,1
Japan,JPN,740,JPN,1994,2,1
Japan,JPN,740,JPN,1995,2,1
Japan,JPN,740,JPN,1996,2, 
Japan,JPN,740,JPN,1997,1,1
Japan,JPN,740,JPN,1998,1,1
Japan,JPN,740,JPN,1999,1,2
Japan,JPN,740,JPN,2000,1,1
Japan,JPN,740,JPN,2001,2,1
Japan,JPN,740,JPN,2002,2,2
Japan,JPN,740,JPN,2003,2,2
Japan,JPN,740,JPN,2004,1,2
Japan,JPN,740,JPN,2005,1,1
Japan,JPN,740,JPN,2006,1,1
Japan,JPN,740,JPN,2007,1,1
Japan,JPN,740,JPN,2008,1,1
Japan,JPN,740,JPN,2009,1,1
Japan,JPN,740,JPN,2010,2,1
Japan,JPN,740,JPN,2011,1,1
India,IND,750,IND,1976,4,3
India,IND,750,IND,1977,3,2
India,IND,750,IND,1978,3,2
India,IND,750,IND,1979,3,2
India,IND,750,IND,1980,4,3
India,IND,750,IND,1981,4,3
India,IND,750,IND,1982,4,3
India,IND,750,IND,1983,3,3
India,IND,750,IND,1984,3,3
India,IND,750,IND,1985,3,4
India,IND,750,IND,1986,3,3
India,IND,750,IND,1987,4,4
India,IND,750,IND,1988,4,4
India,IND,750,IND,1989,4,4
India,IND,750,IND,1990,4,4
India,IND,750,IND,1991,4,4
India,IND,750,IND,1992,5,4
India,IND,750,IND,1993,5,5
India,IND,750,IND,1994,5,5
India,IND,750,IND,1995,4,5
India,IND,750,IND,1996,5,4
India,IND,750,IND,1997,4,4
India,IND,750,IND,1998,4,4
India,IND,750,IND,1999,3,4
India,IND,750,IND,2000,4,4
India,IND,750,IND,2001,4,4
India,IND,750,IND,2002,4,4
India,IND,750,IND,2003,4,4
India,IND,750,IND,2004,3,4
India,IND,750,IND,2005,3,4
India,IND,750,IND,2006,3,4
India,IND,750,IND,2007,4,4
India,IND,750,IND,2008,4,4
India,IND,750,IND,2009,4,4
India,IND,750,IND,2010,4,4
India,IND,750,IND,2011,4,4
Bhutan,BHU,760,BTN,1976, , 
Bhutan,BHU,760,BTN,1977, , 
Bhutan,BHU,760,BTN,1978, , 
Bhutan,BHU,760,BTN,1979, , 
Bhutan,BHU,760,BTN,1980, , 
Bhutan,BHU,760,BTN,1981, , 
Bhutan,BHU,760,BTN,1982, ,1
Bhutan,BHU,760,BTN,1983, ,1
Bhutan,BHU,760,BTN,1984, ,1
Bhutan,BHU,760,BTN,1985, ,1
Bhutan,BHU,760,BTN,1986, ,1
Bhutan,BHU,760,BTN,1987, , 
Bhutan,BHU,760,BTN,1988, ,1
Bhutan,BHU,760,BTN,1989, ,1
Bhutan,BHU,760,BTN,1990,2, 
Bhutan,BHU,760,BTN,1991,4,3
Bhutan,BHU,760,BTN,1992,3,4
Bhutan,BHU,760,BTN,1993,3,4
Bhutan,BHU,760,BTN,1994,3,4
Bhutan,BHU,760,BTN,1995,2,2
Bhutan,BHU,760,BTN,1996,1,2
Bhutan,BHU,760,BTN,1997,3,2
Bhutan,BHU,760,BTN,1998,2,1
Bhutan,BHU,760,BTN,1999,2,2
Bhutan,BHU,760,BTN,2000,2,1
Bhutan,BHU,760,BTN,2001,2,1
Bhutan,BHU,760,BTN,2002,1,2
Bhutan,BHU,760,BTN,2003,1,1
Bhutan,BHU,760,BTN,2004,2,2
Bhutan,BHU,760,BTN,2005, ,1
Bhutan,BHU,760,BTN,2006, ,1
Bhutan,BHU,760,BTN,2007, ,1
Bhutan,BHU,760,BTN,2008, ,2
Bhutan,BHU,760,BTN,2009,,3
Bhutan,BHU,760,BTN,2010,,2
Bhutan,BHU,760,BTN,2011,,2
Pakistan,PAK,770,PAK,1976, ,1
Pakistan,PAK,770,PAK,1977,4,3
Pakistan,PAK,770,PAK,1978,3,3
Pakistan,PAK,770,PAK,1979,4,3
Pakistan,PAK,770,PAK,1980,3,3
Pakistan,PAK,770,PAK,1981,4,3
Pakistan,PAK,770,PAK,1982,5,3
Pakistan,PAK,770,PAK,1983,4,3
Pakistan,PAK,770,PAK,1984,3,3
Pakistan,PAK,770,PAK,1985,3,3
Pakistan,PAK,770,PAK,1986,3,3
Pakistan,PAK,770,PAK,1987,3,3
Pakistan,PAK,770,PAK,1988,3,3
Pakistan,PAK,770,PAK,1989,3,3
Pakistan,PAK,770,PAK,1990,4,3
Pakistan,PAK,770,PAK,1991,4,3
Pakistan,PAK,770,PAK,1992,4,4
Pakistan,PAK,770,PAK,1993,3,4
Pakistan,PAK,770,PAK,1994,4,4
Pakistan,PAK,770,PAK,1995,5,4
Pakistan,PAK,770,PAK,1996,4,4
Pakistan,PAK,770,PAK,1997,3,4
Pakistan,PAK,770,PAK,1998,4,4
Pakistan,PAK,770,PAK,1999,5,4
Pakistan,PAK,770,PAK,2000,3,4
Pakistan,PAK,770,PAK,2001,4,4
Pakistan,PAK,770,PAK,2002,4,4
Pakistan,PAK,770,PAK,2003,4,4
Pakistan,PAK,770,PAK,2004,3,4
Pakistan,PAK,770,PAK,2005,4,4
Pakistan,PAK,770,PAK,2006,4,4
Pakistan,PAK,770,PAK,2007,4,4
Pakistan,PAK,770,PAK,2008,4,4
Pakistan,PAK,770,PAK,2009,5,4
Pakistan,PAK,770,PAK,2010,5,5
Pakistan,PAK,770,PAK,2011,5,5
Bangladesh,BNG,771,BGD,1976,4,3
Bangladesh,BNG,771,BGD,1977,3,3
Bangladesh,BNG,771,BGD,1978,3,3
Bangladesh,BNG,771,BGD,1979,3,2
Bangladesh,BNG,771,BGD,1980,3,3
Bangladesh,BNG,771,BGD,1981,3,2
Bangladesh,BNG,771,BGD,1982,3,3
Bangladesh,BNG,771,BGD,1983,3,3
Bangladesh,BNG,771,BGD,1984,4,2
Bangladesh,BNG,771,BGD,1985,3,2
Bangladesh,BNG,771,BGD,1986,5,3
Bangladesh,BNG,771,BGD,1987,3,4
Bangladesh,BNG,771,BGD,1988,3,3
Bangladesh,BNG,771,BGD,1989,3,3
Bangladesh,BNG,771,BGD,1990,4,4
Bangladesh,BNG,771,BGD,1991,3,4
Bangladesh,BNG,771,BGD,1992,4,4
Bangladesh,BNG,771,BGD,1993,3,3
Bangladesh,BNG,771,BGD,1994,3,3
Bangladesh,BNG,771,BGD,1995,3,3
Bangladesh,BNG,771,BGD,1996,3,4
Bangladesh,BNG,771,BGD,1997,3,4
Bangladesh,BNG,771,BGD,1998,2,4
Bangladesh,BNG,771,BGD,1999,3,3
Bangladesh,BNG,771,BGD,2000,3,3
Bangladesh,BNG,771,BGD,2001,4,3
Bangladesh,BNG,771,BGD,2002,3,4
Bangladesh,BNG,771,BGD,2003,3,4
Bangladesh,BNG,771,BGD,2004,4,4
Bangladesh,BNG,771,BGD,2005,4,4
Bangladesh,BNG,771,BGD,2006,4,4
Bangladesh,BNG,771,BGD,2007,4,4
Bangladesh,BNG,771,BGD,2008,4,4
Bangladesh,BNG,771,BGD,2009,4,4
Bangladesh,BNG,771,BGD,2010,4,4
Bangladesh,BNG,771,BGD,2011,3,4
Myanmar,MYA,775,MMR,1976,3,3
Myanmar,MYA,775,MMR,1977,4,3
Myanmar,MYA,775,MMR,1978, ,3
Myanmar,MYA,775,MMR,1979,2,3
Myanmar,MYA,775,MMR,1980, ,3
Myanmar,MYA,775,MMR,1981, ,3
Myanmar,MYA,775,MMR,1982, ,3
Myanmar,MYA,775,MMR,1983,3,4
Myanmar,MYA,775,MMR,1984,3,3
Myanmar,MYA,775,MMR,1985,3,4
Myanmar,MYA,775,MMR,1986,4,4
Myanmar,MYA,775,MMR,1987,5,3
Myanmar,MYA,775,MMR,1988,5,5
Myanmar,MYA,775,MMR,1989,4,4
Myanmar,MYA,775,MMR,1990,4,4
Myanmar,MYA,775,MMR,1991,4,4
Myanmar,MYA,775,MMR,1992,5,5
Myanmar,MYA,775,MMR,1993,5,5
Myanmar,MYA,775,MMR,1994,5,5
Myanmar,MYA,775,MMR,1995,4,5
Myanmar,MYA,775,MMR,1996,4,4
Myanmar,MYA,775,MMR,1997,5,5
Myanmar,MYA,775,MMR,1998,4,5
Myanmar,MYA,775,MMR,1999,4,4
Myanmar,MYA,775,MMR,2000,4,5
Myanmar,MYA,775,MMR,2001,3,4
Myanmar,MYA,775,MMR,2002,3,4
Myanmar,MYA,775,MMR,2003,4,4
Myanmar,MYA,775,MMR,2004,4,4
Myanmar,MYA,775,MMR,2005,4,4
Myanmar,MYA,775,MMR,2006,5,4
Myanmar,MYA,775,MMR,2007,5,5
Myanmar,MYA,775,MMR,2008,5,4
Myanmar,MYA,775,MMR,2009,5,4
Myanmar,MYA,775,MMR,2010,5,5
Myanmar,MYA,775,MMR,2011,5,4
Sri Lanka,SRI,780,LKA,1976,3,2
Sri Lanka,SRI,780,LKA,1977,2,1
Sri Lanka,SRI,780,LKA,1978,2,1
Sri Lanka,SRI,780,LKA,1979,3,2
Sri Lanka,SRI,780,LKA,1980,2,1
Sri Lanka,SRI,780,LKA,1981,3,2
Sri Lanka,SRI,780,LKA,1982,3,2
Sri Lanka,SRI,780,LKA,1983,5,4
Sri Lanka,SRI,780,LKA,1984,5,4
Sri Lanka,SRI,780,LKA,1985,5,4
Sri Lanka,SRI,780,LKA,1986,5,4
Sri Lanka,SRI,780,LKA,1987,5,4
Sri Lanka,SRI,780,LKA,1988,4,5
Sri Lanka,SRI,780,LKA,1989,5,5
Sri Lanka,SRI,780,LKA,1990,5,5
Sri Lanka,SRI,780,LKA,1991,5,4
Sri Lanka,SRI,780,LKA,1992,5,4
Sri Lanka,SRI,780,LKA,1993,5,4
Sri Lanka,SRI,780,LKA,1994,4,3
Sri Lanka,SRI,780,LKA,1995,4,5
Sri Lanka,SRI,780,LKA,1996,5,4
Sri Lanka,SRI,780,LKA,1997,4,4
Sri Lanka,SRI,780,LKA,1998,4,4
Sri Lanka,SRI,780,LKA,1999,4,4
Sri Lanka,SRI,780,LKA,2000,4,5
Sri Lanka,SRI,780,LKA,2001,4,4
Sri Lanka,SRI,780,LKA,2002,3,3
Sri Lanka,SRI,780,LKA,2003,3,3
Sri Lanka,SRI,780,LKA,2004,4,3
Sri Lanka,SRI,780,LKA,2005,5,4
Sri Lanka,SRI,780,LKA,2006,5,5
Sri Lanka,SRI,780,LKA,2007,5,5
Sri Lanka,SRI,780,LKA,2008,4,5
Sri Lanka,SRI,780,LKA,2009,5,5
Sri Lanka,SRI,780,LKA,2010,5,4
Sri Lanka,SRI,780,LKA,2011,5,4
Maldives,MAD,781,MDV,1976, , 
Maldives,MAD,781,MDV,1977, , 
Maldives,MAD,781,MDV,1978, , 
Maldives,MAD,781,MDV,1979, ,2
Maldives,MAD,781,MDV,1980,2,2
Maldives,MAD,781,MDV,1981,2,2
Maldives,MAD,781,MDV,1982, ,1
Maldives,MAD,781,MDV,1983, ,1
Maldives,MAD,781,MDV,1984, ,2
Maldives,MAD,781,MDV,1985, ,2
Maldives,MAD,781,MDV,1986, ,2
Maldives,MAD,781,MDV,1987, ,1
Maldives,MAD,781,MDV,1988,1,1
Maldives,MAD,781,MDV,1989,1,1
Maldives,MAD,781,MDV,1990,2,2
Maldives,MAD,781,MDV,1991,2,2
Maldives,MAD,781,MDV,1992,2,2
Maldives,MAD,781,MDV,1993,2,2
Maldives,MAD,781,MDV,1994,2,1
Maldives,MAD,781,MDV,1995,2,2
Maldives,MAD,781,MDV,1996,2,2
Maldives,MAD,781,MDV,1997,2,1
Maldives,MAD,781,MDV,1998,2,1
Maldives,MAD,781,MDV,1999,2,1
Maldives,MAD,781,MDV,2000,2,1
Maldives,MAD,781,MDV,2001,2,2
Maldives,MAD,781,MDV,2002,2,2
Maldives,MAD,781,MDV,2003,2,2
Maldives,MAD,781,MDV,2004,2,2
Maldives,MAD,781,MDV,2005,2,2
Maldives,MAD,781,MDV,2006,3,2
Maldives,MAD,781,MDV,2007, ,2
Maldives,MAD,781,MDV,2008,1,2
Maldives,MAD,781,MDV,2009,1,1
Maldives,MAD,781,MDV,2010,1,2
Maldives,MAD,781,MDV,2011,1,2
Nepal,NEP,790,NPL,1976,3,2
Nepal,NEP,790,NPL,1977,3,3
Nepal,NEP,790,NPL,1978,3,2
Nepal,NEP,790,NPL,1979,2,2
Nepal,NEP,790,NPL,1980,3,2
Nepal,NEP,790,NPL,1981,3,2
Nepal,NEP,790,NPL,1982,3,2
Nepal,NEP,790,NPL,1983,2,3
Nepal,NEP,790,NPL,1984,3,2
Nepal,NEP,790,NPL,1985,3,3
Nepal,NEP,790,NPL,1986,3,3
Nepal,NEP,790,NPL,1987,3,3
Nepal,NEP,790,NPL,1988,3,3
Nepal,NEP,790,NPL,1989,3,3
Nepal,NEP,790,NPL,1990,4,3
Nepal,NEP,790,NPL,1991,3,2
Nepal,NEP,790,NPL,1992,3,3
Nepal,NEP,790,NPL,1993,3,3
Nepal,NEP,790,NPL,1994,3,3
Nepal,NEP,790,NPL,1995,2,3
Nepal,NEP,790,NPL,1996,4,3
Nepal,NEP,790,NPL,1997,3,3
Nepal,NEP,790,NPL,1998,4,3
Nepal,NEP,790,NPL,1999,3,3
Nepal,NEP,790,NPL,2000,4,4
Nepal,NEP,790,NPL,2001,4,4
Nepal,NEP,790,NPL,2002,5,4
Nepal,NEP,790,NPL,2003,4,4
Nepal,NEP,790,NPL,2004,4,5
Nepal,NEP,790,NPL,2005,5,5
Nepal,NEP,790,NPL,2006,4,5
Nepal,NEP,790,NPL,2007,3,4
Nepal,NEP,790,NPL,2008,4,4
Nepal,NEP,790,NPL,2009,5,4
Nepal,NEP,790,NPL,2010,3,4
Nepal,NEP,790,NPL,2011,3,4
Thailand,THI,800,THA,1976,4,3
Thailand,THI,800,THA,1977,3,2
Thailand,THI,800,THA,1978,3,3
Thailand,THI,800,THA,1979,4,3
Thailand,THI,800,THA,1980,3,3
Thailand,THI,800,THA,1981,3,3
Thailand,THI,800,THA,1982,3,3
Thailand,THI,800,THA,1983, ,3
Thailand,THI,800,THA,1984,2,3
Thailand,THI,800,THA,1985,3,2
Thailand,THI,800,THA,1986,3,3
Thailand,THI,800,THA,1987,2,3
Thailand,THI,800,THA,1988,2,3
Thailand,THI,800,THA,1989,2,2
Thailand,THI,800,THA,1990,3,2
Thailand,THI,800,THA,1991,2,2
Thailand,THI,800,THA,1992,4,3
Thailand,THI,800,THA,1993,2,3
Thailand,THI,800,THA,1994,3,3
Thailand,THI,800,THA,1995,2,2
Thailand,THI,800,THA,1996,2,3
Thailand,THI,800,THA,1997,2,3
Thailand,THI,800,THA,1998,3,2
Thailand,THI,800,THA,1999,2,2
Thailand,THI,800,THA,2000,3,2
Thailand,THI,800,THA,2001,3,2
Thailand,THI,800,THA,2002,2,3
Thailand,THI,800,THA,2003,3,3
Thailand,THI,800,THA,2004,4,3
Thailand,THI,800,THA,2005,4,4
Thailand,THI,800,THA,2006,4,4
Thailand,THI,800,THA,2007,4,4
Thailand,THI,800,THA,2008,3,4
Thailand,THI,800,THA,2009,3,3
Thailand,THI,800,THA,2010,4,4
Thailand,THI,800,THA,2011,4,3
Cambodia,CAM,811,KHM,1976,5,5
Cambodia,CAM,811,KHM,1977,5, 
Cambodia,CAM,811,KHM,1978,3, 
Cambodia,CAM,811,KHM,1979,3, 
Cambodia,CAM,811,KHM,1980,3,3
Cambodia,CAM,811,KHM,1981,3,3
Cambodia,CAM,811,KHM,1982,3,3
Cambodia,CAM,811,KHM,1983,3,4
Cambodia,CAM,811,KHM,1984,4,4
Cambodia,CAM,811,KHM,1985,3,4
Cambodia,CAM,811,KHM,1986,5,4
Cambodia,CAM,811,KHM,1987, ,4
Cambodia,CAM,811,KHM,1988,3,4
Cambodia,CAM,811,KHM,1989,3,4
Cambodia,CAM,811,KHM,1990,3,4
Cambodia,CAM,811,KHM,1991,3,4
Cambodia,CAM,811,KHM,1992,3,3
Cambodia,CAM,811,KHM,1993,4,4
Cambodia,CAM,811,KHM,1994,4,4
Cambodia,CAM,811,KHM,1995,3,4
Cambodia,CAM,811,KHM,1996,3,4
Cambodia,CAM,811,KHM,1997,3,4
Cambodia,CAM,811,KHM,1998,3,4
Cambodia,CAM,811,KHM,1999,3,3
Cambodia,CAM,811,KHM,2000,3,2
Cambodia,CAM,811,KHM,2001,2,3
Cambodia,CAM,811,KHM,2002,3,3
Cambodia,CAM,811,KHM,2003,3,3
Cambodia,CAM,811,KHM,2004,3,3
Cambodia,CAM,811,KHM,2005,3,3
Cambodia,CAM,811,KHM,2006,3,3
Cambodia,CAM,811,KHM,2007,3,4
Cambodia,CAM,811,KHM,2008,2,4
Cambodia,CAM,811,KHM,2009,3,3
Cambodia,CAM,811,KHM,2010,3,3
Cambodia,CAM,811,KHM,2011,3,3
Laos,LAO,812,LAO,1976,4, 
Laos,LAO,812,LAO,1977,4, 
Laos,LAO,812,LAO,1978,4, 
Laos,LAO,812,LAO,1979,4,4
Laos,LAO,812,LAO,1980,3,3
Laos,LAO,812,LAO,1981,3,3
Laos,LAO,812,LAO,1982,3,3
Laos,LAO,812,LAO,1983,3,4
Laos,LAO,812,LAO,1984,3,4
Laos,LAO,812,LAO,1985,3,4
Laos,LAO,812,LAO,1986,4,4
Laos,LAO,812,LAO,1987,3,4
Laos,LAO,812,LAO,1988,3,3
Laos,LAO,812,LAO,1989,2,3
Laos,LAO,812,LAO,1990,2,3
Laos,LAO,812,LAO,1991,2,2
Laos,LAO,812,LAO,1992,2,3
Laos,LAO,812,LAO,1993,2,3
Laos,LAO,812,LAO,1994, ,2
Laos,LAO,812,LAO,1995,1,2
Laos,LAO,812,LAO,1996,1,1
Laos,LAO,812,LAO,1997, ,2
Laos,LAO,812,LAO,1998,3,2
Laos,LAO,812,LAO,1999,2,2
Laos,LAO,812,LAO,2000,3,3
Laos,LAO,812,LAO,2001,3,2
Laos,LAO,812,LAO,2002,3,2
Laos,LAO,812,LAO,2003,3,3
Laos,LAO,812,LAO,2004,3,3
Laos,LAO,812,LAO,2005,3,3
Laos,LAO,812,LAO,2006,3,3
Laos,LAO,812,LAO,2007,3,3
Laos,LAO,812,LAO,2008,1,2
Laos,LAO,812,LAO,2009,2,2
Laos,LAO,812,LAO,2010,2,2
Laos,LAO,812,LAO,2011,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,1976,5, 
"Vietnam, Socialist Republic of",DRV,816,VNM,1977,4, 
"Vietnam, Socialist Republic of",DRV,816,VNM,1978,4, 
"Vietnam, Socialist Republic of",DRV,816,VNM,1979,4,5
"Vietnam, Socialist Republic of",DRV,816,VNM,1980,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1981,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1982,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1983,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1984,3,4
"Vietnam, Socialist Republic of",DRV,816,VNM,1985,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1986,3,4
"Vietnam, Socialist Republic of",DRV,816,VNM,1987,3,4
"Vietnam, Socialist Republic of",DRV,816,VNM,1988,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1989,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1990,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1991,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1992,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1993,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,1994,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1995,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,1996,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,1997,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,1998,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,1999,2,2
"Vietnam, Socialist Republic of",DRV,816,VNM,2000,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2001,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2002,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2003,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2004,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2005,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2006,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2007,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2008,3,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2009,2,3
"Vietnam, Socialist Republic of",DRV,816,VNM,2010,2,3
"Vietnam, Socialist Republic of ",DRV,816,VNM,2011,2,3
Malaysia,MAL,820,MYS,1976,3,2
Malaysia,MAL,820,MYS,1977,3,2
Malaysia,MAL,820,MYS,1978,3,3
Malaysia,MAL,820,MYS,1979,3,3
Malaysia,MAL,820,MYS,1980,2,2
Malaysia,MAL,820,MYS,1981,3,2
Malaysia,MAL,820,MYS,1982, ,2
Malaysia,MAL,820,MYS,1983,2,3
Malaysia,MAL,820,MYS,1984,2,2
Malaysia,MAL,820,MYS,1985,3,2
Malaysia,MAL,820,MYS,1986,2,2
Malaysia,MAL,820,MYS,1987,2,2
Malaysia,MAL,820,MYS,1988,2,2
Malaysia,MAL,820,MYS,1989,2,2
Malaysia,MAL,820,MYS,1990,2,2
Malaysia,MAL,820,MYS,1991,3,2
Malaysia,MAL,820,MYS,1992,2,2
Malaysia,MAL,820,MYS,1993,1,2
Malaysia,MAL,820,MYS,1994,2,2
Malaysia,MAL,820,MYS,1995,3,2
Malaysia,MAL,820,MYS,1996,2,2
Malaysia,MAL,820,MYS,1997,2,2
Malaysia,MAL,820,MYS,1998,3,3
Malaysia,MAL,820,MYS,1999,2,2
Malaysia,MAL,820,MYS,2000,2,2
Malaysia,MAL,820,MYS,2001,2,2
Malaysia,MAL,820,MYS,2002,3,2
Malaysia,MAL,820,MYS,2003,3,2
Malaysia,MAL,820,MYS,2004,3,2
Malaysia,MAL,820,MYS,2005,3,2
Malaysia,MAL,820,MYS,2006,3,2
Malaysia,MAL,820,MYS,2007,3,2
Malaysia,MAL,820,MYS,2008,2,2
Malaysia,MAL,820,MYS,2009,2,2
Malaysia,MAL,820,MYS,2010,2,2
Malaysia,MAL,820,MYS,2011,3,2
Singapore,SIN,830,SGP,1976,3,2
Singapore,SIN,830,SGP,1977,3,2
Singapore,SIN,830,SGP,1978,3,2
Singapore,SIN,830,SGP,1979,3,3
Singapore,SIN,830,SGP,1980,3,3
Singapore,SIN,830,SGP,1981,3,2
Singapore,SIN,830,SGP,1982,3,2
Singapore,SIN,830,SGP,1983,2,2
Singapore,SIN,830,SGP,1984,2,2
Singapore,SIN,830,SGP,1985,1,2
Singapore,SIN,830,SGP,1986,1,1
Singapore,SIN,830,SGP,1987,2,2
Singapore,SIN,830,SGP,1988,2,2
Singapore,SIN,830,SGP,1989,2,2
Singapore,SIN,830,SGP,1990,2,2
Singapore,SIN,830,SGP,1991,2,1
Singapore,SIN,830,SGP,1992,1,1
Singapore,SIN,830,SGP,1993,1,2
Singapore,SIN,830,SGP,1994,2,1
Singapore,SIN,830,SGP,1995,2,1
Singapore,SIN,830,SGP,1996,2,1
Singapore,SIN,830,SGP,1997,1,2
Singapore,SIN,830,SGP,1998,2,2
Singapore,SIN,830,SGP,1999,2,2
Singapore,SIN,830,SGP,2000,2,1
Singapore,SIN,830,SGP,2001,2,2
Singapore,SIN,830,SGP,2002,2,2
Singapore,SIN,830,SGP,2003,2,2
Singapore,SIN,830,SGP,2004,2,2
Singapore,SIN,830,SGP,2005,2,2
Singapore,SIN,830,SGP,2006,2,1
Singapore,SIN,830,SGP,2007,2,1
Singapore,SIN,830,SGP,2008,1,1
Singapore,SIN,830,SGP,2009,2,1
Singapore,SIN,830,SGP,2010,2,1
Singapore,SIN,830,SGP,2011,2,1
Brunei,BRU,835,BRN,1984,2,2
Brunei,BRU,835,BRN,1985,2,2
Brunei,BRU,835,BRN,1986,2,2
Brunei,BRU,835,BRN,1987,2,2
Brunei,BRU,835,BRN,1988,2,2
Brunei,BRU,835,BRN,1989,2,2
Brunei,BRU,835,BRN,1990,2,1
Brunei,BRU,835,BRN,1991,1,1
Brunei,BRU,835,BRN,1992,1,1
Brunei,BRU,835,BRN,1993, ,1
Brunei,BRU,835,BRN,1994, ,2
Brunei,BRU,835,BRN,1995, ,2
Brunei,BRU,835,BRN,1996, ,1
Brunei,BRU,835,BRN,1997, ,1
Brunei,BRU,835,BRN,1998, ,1
Brunei,BRU,835,BRN,1999, ,2
Brunei,BRU,835,BRN,2000, ,1
Brunei,BRU,835,BRN,2001, ,1
Brunei,BRU,835,BRN,2002, ,2
Brunei,BRU,835,BRN,2003,2,2
Brunei,BRU,835,BRN,2004,2,1
Brunei,BRU,835,BRN,2005, ,1
Brunei,BRU,835,BRN,2006, ,1
Brunei,BRU,835,BRN,2007, ,1
Brunei,BRU,835,BRN,2008, ,1
Brunei,BRU,835,BRN,2009,,1
Brunei,BRU,835,BRN,2010,,1
Brunei,BRU,835,BRN,2011,,1
Philippines,PHI,840,PHL,1976,4,3
Philippines,PHI,840,PHL,1977,4,3
Philippines,PHI,840,PHL,1978,4,3
Philippines,PHI,840,PHL,1979,4,3
Philippines,PHI,840,PHL,1980,4,3
Philippines,PHI,840,PHL,1981,4,4
Philippines,PHI,840,PHL,1982,4,3
